"","county","total_pop","job","n_county","prop_county","job_class","job_type","n_county_type","prop_county_type","n_county_class","prop_county_class","year"
"3375","Alameda ",723858," Material moving workers except supervisors and laborers and material movers, hand",3110,0.00429642277905335,"blue_collar","transportation",37174,0.0513553763307168,323076,0.446325107963164,2011
"3376","Contra Costa ",481728," Material moving workers except supervisors and laborers and material movers, hand",1890,0.00392337584695098,"blue_collar","transportation",19401,0.0402737644479872,210101,0.436140311545104,2011
"3377","San Francisco ",450686," Material moving workers except supervisors and laborers and material movers, hand",466,0.00103397931153841,"blue_collar","transportation",13386,0.0297013885498995,181555,0.402841446150979,2011
"3378","San Mateo ",364747," Material moving workers except supervisors and laborers and material movers, hand",1092,0.00299385601526538,"blue_collar","transportation",15438,0.0423252281718561,162610,0.445815866888556,2011
"3379","Santa Clara ",858963," Material moving workers except supervisors and laborers and material movers, hand",1879,0.00218752146483609,"blue_collar","transportation",29628,0.0344927546355314,355538,0.413915384015377,2011
"3380","Solano ",181792," Material moving workers except supervisors and laborers and material movers, hand",1255,0.00690349410315085,"blue_collar","transportation",10141,0.0557835328287273,92984,0.511485653934167,2011
"3381","Sonoma ",232144," Material moving workers except supervisors and laborers and material movers, hand",451,0.00194275966641395,"blue_collar","transportation",10533,0.0453726997036322,116657,0.502519987593907,2011
"3382","Alameda ",699389," Management occupations:",82543,0.118021587414157,"white_collar","business",144677,0.206861989536581,353290,0.505140915856555,2010
"3383","Contra Costa ",480363," Management occupations:",62319,0.129733139313394,"white_collar","business",108209,0.225265059965068,229227,0.477195371000681,2010
"3384","Marin ",119487," Management occupations:",18124,0.151681772912534,"white_collar","business",30230,0.252998234117519,67703,0.566613941265577,2010
"3385","San Francisco ",446665," Management occupations:",55936,0.125230318023575,"white_collar","business",108118,0.242056127075101,242171,0.542175903641432,2010
"3386","San Mateo ",362295," Management occupations:",43331,0.119601429774079,"white_collar","business",78567,0.216859189334658,178659,0.493131288038753,2010
"3387","Santa Clara ",834009," Management occupations:",109687,0.131517765395817,"white_collar","business",188804,0.226381250082433,458864,0.550190705376081,2010
"3388","Solano ",180913," Management occupations:",16330,0.0902643812219133,"white_collar","business",34790,0.192302377385815,73992,0.408992167505928,2010
"3389","Sonoma ",227836," Management occupations:",20364,0.089380080408715,"white_collar","business",39150,0.171834126301375,90142,0.395644235327165,2010
"3390","Alameda ",699389," Business and financial operations occupations:",38719,0.055361179543859,"white_collar","business",144677,0.206861989536581,353290,0.505140915856555,2010
"3391","Contra Costa ",480363," Business and financial operations occupations:",28609,0.0595570433193231,"white_collar","business",108209,0.225265059965068,229227,0.477195371000681,2010
"3392","Marin ",119487," Business and financial operations occupations:",8450,0.0707189903504147,"white_collar","business",30230,0.252998234117519,67703,0.566613941265577,2010
"3393","San Francisco ",446665," Business and financial operations occupations:",36395,0.0814816473195795,"white_collar","business",108118,0.242056127075101,242171,0.542175903641432,2010
"3394","San Mateo ",362295," Business and financial operations occupations:",21639,0.0597275700741109,"white_collar","business",78567,0.216859189334658,178659,0.493131288038753,2010
"3395","Santa Clara ",834009," Business and financial operations occupations:",53273,0.0638758094936625,"white_collar","business",188804,0.226381250082433,458864,0.550190705376081,2010
"3396","Solano ",180913," Business and financial operations occupations:",10783,0.0596032347039737,"white_collar","business",34790,0.192302377385815,73992,0.408992167505928,2010
"3397","Sonoma ",227836," Business and financial operations occupations:",10308,0.0452430695763619,"white_collar","business",39150,0.171834126301375,90142,0.395644235327165,2010
"3398","Alameda ",699389," Computer and mathematical occupations:",36409,0.0520582965988885,"white_collar","tech",61575,0.0880411330461303,353290,0.505140915856555,2010
"3399","Contra Costa ",480363," Computer and mathematical occupations:",17725,0.0368991783297215,"white_collar","tech",29792,0.0620197642199753,229227,0.477195371000681,2010
"3400","Marin ",119487," Computer and mathematical occupations:",2922,0.0244545431720606,"white_collar","tech",5914,0.0494949241340062,67703,0.566613941265577,2010
"3401","San Francisco ",446665," Computer and mathematical occupations:",20852,0.0466837562826727,"white_collar","tech",30570,0.0684405538826637,242171,0.542175903641432,2010
"3402","San Mateo ",362295," Computer and mathematical occupations:",17686,0.0488165721304462,"white_collar","tech",26220,0.0723719620751045,178659,0.493131288038753,2010
"3403","Santa Clara ",834009," Computer and mathematical occupations:",75272,0.0902532226870453,"white_collar","tech",126500,0.151677020271964,458864,0.550190705376081,2010
"3404","Solano ",180913," Computer and mathematical occupations:",3269,0.018069458800639,"white_collar","tech",5903,0.0326289431936898,73992,0.408992167505928,2010
"3405","Sonoma ",227836," Computer and mathematical occupations:",4928,0.021629593216173,"white_collar","tech",9365,0.0411041275303288,90142,0.395644235327165,2010
"3406","Alameda ",699389," Architecture and engineering occupations:",25166,0.0359828364472418,"white_collar","tech",61575,0.0880411330461303,353290,0.505140915856555,2010
"3407","Contra Costa ",480363," Architecture and engineering occupations:",12067,0.0251205858902538,"white_collar","tech",29792,0.0620197642199753,229227,0.477195371000681,2010
"3408","Marin ",119487," Architecture and engineering occupations:",2992,0.0250403809619457,"white_collar","tech",5914,0.0494949241340062,67703,0.566613941265577,2010
"3409","San Francisco ",446665," Architecture and engineering occupations:",9718,0.021756797599991,"white_collar","tech",30570,0.0684405538826637,242171,0.542175903641432,2010
"3410","San Mateo ",362295," Architecture and engineering occupations:",8534,0.0235553899446584,"white_collar","tech",26220,0.0723719620751045,178659,0.493131288038753,2010
"3411","Santa Clara ",834009," Architecture and engineering occupations:",51228,0.0614237975849182,"white_collar","tech",126500,0.151677020271964,458864,0.550190705376081,2010
"3412","Solano ",180913," Architecture and engineering occupations:",2634,0.0145594843930508,"white_collar","tech",5903,0.0326289431936898,73992,0.408992167505928,2010
"3413","Sonoma ",227836," Architecture and engineering occupations:",4437,0.0194745343141558,"white_collar","tech",9365,0.0411041275303288,90142,0.395644235327165,2010
"3414","Alameda ",699389," Life, physical, and social science occupations:",15457,0.0221007193421687,"white_collar","production",130442,0.186508509570497,353290,0.505140915856555,2010
"3415","Contra Costa ",480363," Life, physical, and social science occupations:",5960,0.0124072836584,"white_collar","production",68713,0.143043906379134,229227,0.477195371000681,2010
"3416","Marin ",119487," Life, physical, and social science occupations:",1586,0.0132734104965394,"white_collar","production",22971,0.192246855306435,67703,0.566613941265577,2010
"3417","San Francisco ",446665," Life, physical, and social science occupations:",10769,0.0241097914544457,"white_collar","production",87508,0.19591416385882,242171,0.542175903641432,2010
"3418","San Mateo ",362295," Life, physical, and social science occupations:",7504,0.0207124028761092,"white_collar","production",54297,0.149869581418457,178659,0.493131288038753,2010
"3419","Santa Clara ",834009," Life, physical, and social science occupations:",12399,0.0148667460423089,"white_collar","production",131390,0.157540266352042,458864,0.550190705376081,2010
"3420","Solano ",180913," Life, physical, and social science occupations:",1863,0.010297767435176,"white_collar","production",29303,0.161972881993002,73992,0.408992167505928,2010
"3421","Sonoma ",227836," Life, physical, and social science occupations:",2715,0.0119164662300953,"white_collar","production",38637,0.169582506715357,90142,0.395644235327165,2010
"3422","Alameda ",699389," Community and social service occupations:",11827,0.0169104747143578,"white_collar","production",130442,0.186508509570497,353290,0.505140915856555,2010
"3423","Contra Costa ",480363," Community and social service occupations:",5411,0.0112643979657051,"white_collar","production",68713,0.143043906379134,229227,0.477195371000681,2010
"3424","Marin ",119487," Community and social service occupations:",1674,0.0140098922895378,"white_collar","production",22971,0.192246855306435,67703,0.566613941265577,2010
"3425","San Francisco ",446665," Community and social service occupations:",5585,0.0125037779991716,"white_collar","production",87508,0.19591416385882,242171,0.542175903641432,2010
"3426","San Mateo ",362295," Community and social service occupations:",4275,0.0117997764252888,"white_collar","production",54297,0.149869581418457,178659,0.493131288038753,2010
"3427","Santa Clara ",834009," Community and social service occupations:",10262,0.0123044235733667,"white_collar","production",131390,0.157540266352042,458864,0.550190705376081,2010
"3428","Solano ",180913," Community and social service occupations:",3028,0.0167373267813811,"white_collar","production",29303,0.161972881993002,73992,0.408992167505928,2010
"3429","Sonoma ",227836," Community and social service occupations:",3010,0.0132112572201057,"white_collar","production",38637,0.169582506715357,90142,0.395644235327165,2010
"3430","Alameda ",699389," Legal occupations:",10896,0.0155793128001727,"white_collar","production",130442,0.186508509570497,353290,0.505140915856555,2010
"3431","Contra Costa ",480363," Legal occupations:",5347,0.0111311653895075,"white_collar","production",68713,0.143043906379134,229227,0.477195371000681,2010
"3432","Marin ",119487," Legal occupations:",4235,0.0354431862880481,"white_collar","production",22971,0.192246855306435,67703,0.566613941265577,2010
"3433","San Francisco ",446665," Legal occupations:",15299,0.0342516203418669,"white_collar","production",87508,0.19591416385882,242171,0.542175903641432,2010
"3434","San Mateo ",362295," Legal occupations:",5743,0.0158517230433763,"white_collar","production",54297,0.149869581418457,178659,0.493131288038753,2010
"3435","Santa Clara ",834009," Legal occupations:",10473,0.0125574184451247,"white_collar","production",131390,0.157540266352042,458864,0.550190705376081,2010
"3436","Solano ",180913," Legal occupations:",1838,0.0101595794663733,"white_collar","production",29303,0.161972881993002,73992,0.408992167505928,2010
"3437","Sonoma ",227836," Legal occupations:",2086,0.00915570849207325,"white_collar","production",38637,0.169582506715357,90142,0.395644235327165,2010
"3438","Alameda ",699389," Education, training, and library occupations:",41259,0.0589929209638699,"white_collar","production",130442,0.186508509570497,353290,0.505140915856555,2010
"3439","Contra Costa ",480363," Education, training, and library occupations:",26441,0.0550437898006299,"white_collar","production",68713,0.143043906379134,229227,0.477195371000681,2010
"3440","Marin ",119487," Education, training, and library occupations:",6659,0.0557299120406404,"white_collar","production",22971,0.192246855306435,67703,0.566613941265577,2010
"3441","San Francisco ",446665," Education, training, and library occupations:",19521,0.0437038944175165,"white_collar","production",87508,0.19591416385882,242171,0.542175903641432,2010
"3442","San Mateo ",362295," Education, training, and library occupations:",17990,0.0496556673429112,"white_collar","production",54297,0.149869581418457,178659,0.493131288038753,2010
"3443","Santa Clara ",834009," Education, training, and library occupations:",44847,0.0537728010129387,"white_collar","production",131390,0.157540266352042,458864,0.550190705376081,2010
"3444","Solano ",180913," Education, training, and library occupations:",9418,0.0520581716073472,"white_collar","production",29303,0.161972881993002,73992,0.408992167505928,2010
"3445","Sonoma ",227836," Education, training, and library occupations:",12609,0.0553424392984427,"white_collar","production",38637,0.169582506715357,90142,0.395644235327165,2010
"3446","Alameda ",699389," Arts, design, entertainment, sports, and media occupations:",21981,0.0314288614776612,"white_collar","production",130442,0.186508509570497,353290,0.505140915856555,2010
"3447","Contra Costa ",480363," Arts, design, entertainment, sports, and media occupations:",9975,0.0207655460557953,"white_collar","production",68713,0.143043906379134,229227,0.477195371000681,2010
"3448","Marin ",119487," Arts, design, entertainment, sports, and media occupations:",6218,0.0520391339643643,"white_collar","production",22971,0.192246855306435,67703,0.566613941265577,2010
"3449","San Francisco ",446665," Arts, design, entertainment, sports, and media occupations:",23068,0.0516449688245105,"white_collar","production",87508,0.19591416385882,242171,0.542175903641432,2010
"3450","San Mateo ",362295," Arts, design, entertainment, sports, and media occupations:",6505,0.0179549814377786,"white_collar","production",54297,0.149869581418457,178659,0.493131288038753,2010
"3451","Santa Clara ",834009," Arts, design, entertainment, sports, and media occupations:",16845,0.02019762376665,"white_collar","production",131390,0.157540266352042,458864,0.550190705376081,2010
"3452","Solano ",180913," Arts, design, entertainment, sports, and media occupations:",2407,0.0133047376363224,"white_collar","production",29303,0.161972881993002,73992,0.408992167505928,2010
"3453","Sonoma ",227836," Arts, design, entertainment, sports, and media occupations:",5430,0.0238329324601907,"white_collar","production",38637,0.169582506715357,90142,0.395644235327165,2010
"3454","Alameda ",699389," Health diagnosing and treating practitioners and other technical occupations:",21330,0.0304980490113513,"white_collar","healthcare",45618,0.065225503975613,353290,0.505140915856555,2010
"3455","Contra Costa ",480363," Health diagnosing and treating practitioners and other technical occupations:",18973,0.0394972135655744,"white_collar","healthcare",38092,0.0792983639455995,229227,0.477195371000681,2010
"3456","Marin ",119487," Health diagnosing and treating practitioners and other technical occupations:",8311,0.0695556838819286,"white_collar","healthcare",11187,0.0936252479349218,67703,0.566613941265577,2010
"3457","San Francisco ",446665," Health diagnosing and treating practitioners and other technical occupations:",18323,0.0410217948574435,"white_collar","healthcare",29241,0.0654651696461554,242171,0.542175903641432,2010
"3458","San Mateo ",362295," Health diagnosing and treating practitioners and other technical occupations:",18512,0.0510964821485254,"white_collar","healthcare",31855,0.0879255855035261,178659,0.493131288038753,2010
"3459","Santa Clara ",834009," Health diagnosing and treating practitioners and other technical occupations:",28191,0.0338017935058255,"white_collar","healthcare",48734,0.0584334221812954,458864,0.550190705376081,2010
"3460","Solano ",180913," Health diagnosing and treating practitioners and other technical occupations:",7068,0.0390685025398949,"white_collar","healthcare",14745,0.0815032639998231,73992,0.408992167505928,2010
"3461","Sonoma ",227836," Health diagnosing and treating practitioners and other technical occupations:",7949,0.0348891307782791,"white_collar","healthcare",15777,0.069247177794554,90142,0.395644235327165,2010
"3462","Alameda ",699389," Health technologists and technicians",8814,0.0126024286913291,"white_collar","healthcare",45618,0.065225503975613,353290,0.505140915856555,2010
"3463","Contra Costa ",480363," Health technologists and technicians",8587,0.0178760645595102,"white_collar","healthcare",38092,0.0792983639455995,229227,0.477195371000681,2010
"3464","Marin ",119487," Health technologists and technicians",1272,0.0106455095533405,"white_collar","healthcare",11187,0.0936252479349218,67703,0.566613941265577,2010
"3465","San Francisco ",446665," Health technologists and technicians",3949,0.00884107776521554,"white_collar","healthcare",29241,0.0654651696461554,242171,0.542175903641432,2010
"3466","San Mateo ",362295," Health technologists and technicians",4899,0.013522129756138,"white_collar","healthcare",31855,0.0879255855035261,178659,0.493131288038753,2010
"3467","Santa Clara ",834009," Health technologists and technicians",8153,0.00977567388361516,"white_collar","healthcare",48734,0.0584334221812954,458864,0.550190705376081,2010
"3468","Solano ",180913," Health technologists and technicians",3008,0.016626776406339,"white_collar","healthcare",14745,0.0815032639998231,73992,0.408992167505928,2010
"3469","Sonoma ",227836," Health technologists and technicians",2379,0.0104417212380835,"white_collar","healthcare",15777,0.069247177794554,90142,0.395644235327165,2010
"3470","Alameda ",699389," Nursing, psychiatric, and home health aides",7107,0.010161726878747,"white_collar","healthcare",45618,0.065225503975613,353290,0.505140915856555,2010
"3471","Contra Costa ",480363," Nursing, psychiatric, and home health aides",4676,0.00973430509843598,"white_collar","healthcare",38092,0.0792983639455995,229227,0.477195371000681,2010
"3472","Marin ",119487," Nursing, psychiatric, and home health aides",209,0.0017491442583712,"white_collar","healthcare",11187,0.0936252479349218,67703,0.566613941265577,2010
"3473","San Francisco ",446665," Nursing, psychiatric, and home health aides",3677,0.00823212026910548,"white_collar","healthcare",29241,0.0654651696461554,242171,0.542175903641432,2010
"3474","San Mateo ",362295," Nursing, psychiatric, and home health aides",3353,0.00925488897169434,"white_collar","healthcare",31855,0.0879255855035261,178659,0.493131288038753,2010
"3475","Santa Clara ",834009," Nursing, psychiatric, and home health aides",5456,0.00654189583086034,"white_collar","healthcare",48734,0.0584334221812954,458864,0.550190705376081,2010
"3476","Solano ",180913," Nursing, psychiatric, and home health aides",2697,0.0149077180744336,"white_collar","healthcare",14745,0.0815032639998231,73992,0.408992167505928,2010
"3477","Sonoma ",227836," Nursing, psychiatric, and home health aides",2304,0.0101125370880809,"white_collar","healthcare",15777,0.069247177794554,90142,0.395644235327165,2010
"3478","Alameda ",699389," Occupational and physical therapist assistants and aides",733,0.00104805766175905,"white_collar","healthcare",45618,0.065225503975613,353290,0.505140915856555,2010
"3479","Contra Costa ",480363," Occupational and physical therapist assistants and aides",210,0.000437169390648322,"white_collar","healthcare",38092,0.0792983639455995,229227,0.477195371000681,2010
"3480","Marin ",119487," Occupational and physical therapist assistants and aides",0,0,"white_collar","healthcare",11187,0.0936252479349218,67703,0.566613941265577,2010
"3481","San Francisco ",446665," Occupational and physical therapist assistants and aides",111,0.000248508389956679,"white_collar","healthcare",29241,0.0654651696461554,242171,0.542175903641432,2010
"3482","San Mateo ",362295," Occupational and physical therapist assistants and aides",224,0.000618280682868933,"white_collar","healthcare",31855,0.0879255855035261,178659,0.493131288038753,2010
"3483","Santa Clara ",834009," Occupational and physical therapist assistants and aides",620,0.000743397253506857,"white_collar","healthcare",48734,0.0584334221812954,458864,0.550190705376081,2010
"3484","Solano ",180913," Occupational and physical therapist assistants and aides",0,0,"white_collar","healthcare",14745,0.0815032639998231,73992,0.408992167505928,2010
"3485","Sonoma ",227836," Occupational and physical therapist assistants and aides",46,0.000201899612001615,"white_collar","healthcare",15777,0.069247177794554,90142,0.395644235327165,2010
"3486","Alameda ",699389," Other healthcare support occupations",7634,0.0109152417324264,"white_collar","healthcare",45618,0.065225503975613,353290,0.505140915856555,2010
"3487","Contra Costa ",480363," Other healthcare support occupations",5646,0.0117536113314306,"white_collar","healthcare",38092,0.0792983639455995,229227,0.477195371000681,2010
"3488","Marin ",119487," Other healthcare support occupations",1395,0.0116749102412815,"white_collar","healthcare",11187,0.0936252479349218,67703,0.566613941265577,2010
"3489","San Francisco ",446665," Other healthcare support occupations",3181,0.0071216683644342,"white_collar","healthcare",29241,0.0654651696461554,242171,0.542175903641432,2010
"3490","San Mateo ",362295," Other healthcare support occupations",4867,0.0134338039442995,"white_collar","healthcare",31855,0.0879255855035261,178659,0.493131288038753,2010
"3491","Santa Clara ",834009," Other healthcare support occupations",6314,0.00757066170748757,"white_collar","healthcare",48734,0.0584334221812954,458864,0.550190705376081,2010
"3492","Solano ",180913," Other healthcare support occupations",1972,0.0109002669791557,"white_collar","healthcare",14745,0.0815032639998231,73992,0.408992167505928,2010
"3493","Sonoma ",227836," Other healthcare support occupations",3099,0.0136018890781088,"white_collar","healthcare",15777,0.069247177794554,90142,0.395644235327165,2010
"3494","Alameda ",699389," Fire fighting and prevention workers",624,0.000892207340979055,"blue_collar","civil_servant",9858,0.014095160204121,308600,0.441242284336757,2010
"3495","Contra Costa ",480363," Fire fighting and prevention workers",1036,0.00215670232719839,"blue_collar","civil_servant",8078,0.0168164492269388,219157,0.456232057839592,2010
"3496","Marin ",119487," Fire fighting and prevention workers",0,0,"blue_collar","civil_servant",406,0.00339785918133353,45229,0.378526534267326,2010
"3497","San Francisco ",446665," Fire fighting and prevention workers",346,0.000774629756081179,"blue_collar","civil_servant",5877,0.0131575117817604,180430,0.40394926846742,2010
"3498","San Mateo ",362295," Fire fighting and prevention workers",515,0.00142149353427456,"blue_collar","civil_servant",6208,0.0171352074966533,162521,0.44858747705599,2010
"3499","Santa Clara ",834009," Fire fighting and prevention workers",951,0.00114027546465326,"blue_collar","civil_servant",8329,0.00998670278138485,334047,0.40053164893904,2010
"3500","Solano ",180913," Fire fighting and prevention workers",191,0.00105575608165251,"blue_collar","civil_servant",5188,0.028676767285933,93747,0.518188300453809,2010
"3501","Sonoma ",227836," Fire fighting and prevention workers",841,0.00369125160202953,"blue_collar","civil_servant",3848,0.0168893414561351,120700,0.529767025404238,2010
"3502","Alameda ",699389," Law enforcement workers",3121,0.00446246652435197,"blue_collar","civil_servant",9858,0.014095160204121,308600,0.441242284336757,2010
"3503","Contra Costa ",480363," Law enforcement workers",3261,0.00678861610906752,"blue_collar","civil_servant",8078,0.0168164492269388,219157,0.456232057839592,2010
"3504","Marin ",119487," Law enforcement workers",175,0.00146459447471273,"blue_collar","civil_servant",406,0.00339785918133353,45229,0.378526534267326,2010
"3505","San Francisco ",446665," Law enforcement workers",1544,0.00345672931615416,"blue_collar","civil_servant",5877,0.0131575117817604,180430,0.40394926846742,2010
"3506","San Mateo ",362295," Law enforcement workers",2938,0.00810941359941484,"blue_collar","civil_servant",6208,0.0171352074966533,162521,0.44858747705599,2010
"3507","Santa Clara ",834009," Law enforcement workers",1693,0.00202995411320501,"blue_collar","civil_servant",8329,0.00998670278138485,334047,0.40053164893904,2010
"3508","Solano ",180913," Law enforcement workers",2854,0.0157755385185144,"blue_collar","civil_servant",5188,0.028676767285933,93747,0.518188300453809,2010
"3509","Sonoma ",227836," Law enforcement workers",1683,0.0073868923260591,"blue_collar","civil_servant",3848,0.0168893414561351,120700,0.529767025404238,2010
"3510","Alameda ",699389," Other protective service workers",6113,0.00874048633879,"blue_collar","civil_servant",9858,0.014095160204121,308600,0.441242284336757,2010
"3511","Contra Costa ",480363," Other protective service workers",3781,0.00787113079067289,"blue_collar","civil_servant",8078,0.0168164492269388,219157,0.456232057839592,2010
"3512","Marin ",119487," Other protective service workers",231,0.0019332647066208,"blue_collar","civil_servant",406,0.00339785918133353,45229,0.378526534267326,2010
"3513","San Francisco ",446665," Other protective service workers",3987,0.00892615270952504,"blue_collar","civil_servant",5877,0.0131575117817604,180430,0.40394926846742,2010
"3514","San Mateo ",362295," Other protective service workers",2755,0.00760430036296388,"blue_collar","civil_servant",6208,0.0171352074966533,162521,0.44858747705599,2010
"3515","Santa Clara ",834009," Other protective service workers",5685,0.00681647320352658,"blue_collar","civil_servant",8329,0.00998670278138485,334047,0.40053164893904,2010
"3516","Solano ",180913," Other protective service workers",2143,0.0118454726857661,"blue_collar","civil_servant",5188,0.028676767285933,93747,0.518188300453809,2010
"3517","Sonoma ",227836," Other protective service workers",1324,0.00581119752804649,"blue_collar","civil_servant",3848,0.0168893414561351,120700,0.529767025404238,2010
"3518","Alameda ",699389," Cooks and food preparation workers",12995,0.0185805038397801,"blue_collar","service",188403,0.269382275100123,308600,0.441242284336757,2010
"3519","Contra Costa ",480363," Cooks and food preparation workers",9641,0.0200702385487642,"blue_collar","service",140860,0.29323657317487,219157,0.456232057839592,2010
"3520","Marin ",119487," Cooks and food preparation workers",1302,0.0108965828918627,"blue_collar","service",33468,0.280097416455347,45229,0.378526534267326,2010
"3521","San Francisco ",446665," Cooks and food preparation workers",12168,0.0272418926936295,"blue_collar","service",132060,0.29565781961873,180430,0.40394926846742,2010
"3522","San Mateo ",362295," Cooks and food preparation workers",7967,0.0219903669661464,"blue_collar","service",106634,0.294329206861812,162521,0.44858747705599,2010
"3523","Santa Clara ",834009," Cooks and food preparation workers",13670,0.016390710411998,"blue_collar","service",213981,0.256569173713953,334047,0.40053164893904,2010
"3524","Solano ",180913," Cooks and food preparation workers",4794,0.0264989248976027,"blue_collar","service",52547,0.290454527866986,93747,0.518188300453809,2010
"3525","Sonoma ",227836," Cooks and food preparation workers",5019,0.0220290033181762,"blue_collar","service",74653,0.327661124668621,120700,0.529767025404238,2010
"3526","Alameda ",699389," Waiters and waitresses",6918,0.00989149100143125,"blue_collar","service",188403,0.269382275100123,308600,0.441242284336757,2010
"3527","Contra Costa ",480363," Waiters and waitresses",4752,0.0098925187826706,"blue_collar","service",140860,0.29323657317487,219157,0.456232057839592,2010
"3528","Marin ",119487," Waiters and waitresses",1039,0.00869550662415158,"blue_collar","service",33468,0.280097416455347,45229,0.378526534267326,2010
"3529","San Francisco ",446665," Waiters and waitresses",7998,0.0179060369628245,"blue_collar","service",132060,0.29565781961873,180430,0.40394926846742,2010
"3530","San Mateo ",362295," Waiters and waitresses",4201,0.0115955229854124,"blue_collar","service",106634,0.294329206861812,162521,0.44858747705599,2010
"3531","Santa Clara ",834009," Waiters and waitresses",8525,0.0102217122357193,"blue_collar","service",213981,0.256569173713953,334047,0.40053164893904,2010
"3532","Solano ",180913," Waiters and waitresses",2144,0.0118510002045182,"blue_collar","service",52547,0.290454527866986,93747,0.518188300453809,2010
"3533","Sonoma ",227836," Waiters and waitresses",3396,0.0149054583121192,"blue_collar","service",74653,0.327661124668621,120700,0.529767025404238,2010
"3534","Alameda ",699389," Food and beverage serving workers except waiters/waitresses",3056,0.00436952825966665,"blue_collar","service",188403,0.269382275100123,308600,0.441242284336757,2010
"3535","Contra Costa ",480363," Food and beverage serving workers except waiters/waitresses",2825,0.00588096918372148,"blue_collar","service",140860,0.29323657317487,219157,0.456232057839592,2010
"3536","Marin ",119487," Food and beverage serving workers except waiters/waitresses",1075,0.0089967946303782,"blue_collar","service",33468,0.280097416455347,45229,0.378526534267326,2010
"3537","San Francisco ",446665," Food and beverage serving workers except waiters/waitresses",4421,0.00989779812611241,"blue_collar","service",132060,0.29565781961873,180430,0.40394926846742,2010
"3538","San Mateo ",362295," Food and beverage serving workers except waiters/waitresses",3303,0.00911687989069681,"blue_collar","service",106634,0.294329206861812,162521,0.44858747705599,2010
"3539","Santa Clara ",834009," Food and beverage serving workers except waiters/waitresses",5346,0.00641000276975428,"blue_collar","service",213981,0.256569173713953,334047,0.40053164893904,2010
"3540","Solano ",180913," Food and beverage serving workers except waiters/waitresses",760,0.0042009142516016,"blue_collar","service",52547,0.290454527866986,93747,0.518188300453809,2010
"3541","Sonoma ",227836," Food and beverage serving workers except waiters/waitresses",1408,0.00617988377604944,"blue_collar","service",74653,0.327661124668621,120700,0.529767025404238,2010
"3542","Alameda ",699389," Other food preparation and serving related workers",2746,0.00392628422809052,"blue_collar","service",188403,0.269382275100123,308600,0.441242284336757,2010
"3543","Contra Costa ",480363," Other food preparation and serving related workers",2751,0.00572691901749302,"blue_collar","service",140860,0.29323657317487,219157,0.456232057839592,2010
"3544","Marin ",119487," Other food preparation and serving related workers",859,0.00718906659301849,"blue_collar","service",33468,0.280097416455347,45229,0.378526534267326,2010
"3545","San Francisco ",446665," Other food preparation and serving related workers",2492,0.00557912529524364,"blue_collar","service",132060,0.29565781961873,180430,0.40394926846742,2010
"3546","San Mateo ",362295," Other food preparation and serving related workers",1454,0.00401330407540816,"blue_collar","service",106634,0.294329206861812,162521,0.44858747705599,2010
"3547","Santa Clara ",834009," Other food preparation and serving related workers",4929,0.00591000816537951,"blue_collar","service",213981,0.256569173713953,334047,0.40053164893904,2010
"3548","Solano ",180913," Other food preparation and serving related workers",1517,0.00838524594694687,"blue_collar","service",52547,0.290454527866986,93747,0.518188300453809,2010
"3549","Sonoma ",227836," Other food preparation and serving related workers",1826,0.00801453677206412,"blue_collar","service",74653,0.327661124668621,120700,0.529767025404238,2010
"3550","Alameda ",699389," Building cleaning and pest control workers",18746,0.0268033955352458,"blue_collar","service",188403,0.269382275100123,308600,0.441242284336757,2010
"3551","Contra Costa ",480363," Building cleaning and pest control workers",13351,0.0277935644502179,"blue_collar","service",140860,0.29323657317487,219157,0.456232057839592,2010
"3552","Marin ",119487," Building cleaning and pest control workers",4012,0.0335768744716999,"blue_collar","service",33468,0.280097416455347,45229,0.378526534267326,2010
"3553","San Francisco ",446665," Building cleaning and pest control workers",12691,0.028412792585047,"blue_collar","service",132060,0.29565781961873,180430,0.40394926846742,2010
"3554","San Mateo ",362295," Building cleaning and pest control workers",12292,0.0339281524724327,"blue_collar","service",106634,0.294329206861812,162521,0.44858747705599,2010
"3555","Santa Clara ",834009," Building cleaning and pest control workers",19013,0.0227971160982675,"blue_collar","service",213981,0.256569173713953,334047,0.40053164893904,2010
"3556","Solano ",180913," Building cleaning and pest control workers",4926,0.0272285573728809,"blue_collar","service",52547,0.290454527866986,93747,0.518188300453809,2010
"3557","Sonoma ",227836," Building cleaning and pest control workers",4222,0.0185308730841482,"blue_collar","service",74653,0.327661124668621,120700,0.529767025404238,2010
"3558","Alameda ",699389," Grounds maintenance workers",6475,0.00925808098211439,"blue_collar","service",188403,0.269382275100123,308600,0.441242284336757,2010
"3559","Contra Costa ",480363," Grounds maintenance workers",4900,0.0102006191151275,"blue_collar","service",140860,0.29323657317487,219157,0.456232057839592,2010
"3560","Marin ",119487," Grounds maintenance workers",786,0.00657812146928118,"blue_collar","service",33468,0.280097416455347,45229,0.378526534267326,2010
"3561","San Francisco ",446665," Grounds maintenance workers",1488,0.00333135571401386,"blue_collar","service",132060,0.29565781961873,180430,0.40394926846742,2010
"3562","San Mateo ",362295," Grounds maintenance workers",4911,0.0135552519355774,"blue_collar","service",106634,0.294329206861812,162521,0.44858747705599,2010
"3563","Santa Clara ",834009," Grounds maintenance workers",7546,0.00904786399187539,"blue_collar","service",213981,0.256569173713953,334047,0.40053164893904,2010
